"codigo_postal","estado","municipio","ciudad","colonia","tipo_asentamiento"
"63170","Nayarit","Tepic","Tepic","Ferrocarrilero 2a Secc.","Colonia"
"63170","Nayarit","Tepic","Tepic","Flamingos","Fraccionamiento"
"63170","Nayarit","Tepic","Tepic","Gobierno del Cambio I","Fraccionamiento"
"63170","Nayarit","Tepic","Tepic","Lagos  de Aztlán","Colonia"
"63170","Nayarit","Tepic","Tepic","Las Aves","Fraccionamiento"
"63170","Nayarit","Tepic","Tepic","Los Llanitos","Colonia"
"63170","Nayarit","Tepic","Tepic","México","Colonia"
"63172","Nayarit","Tepic","Tepic","Unidos por Tu Tranquilidad","Fraccionamiento"
"63173","Nayarit","Tepic","Tepic","Aramara","Fraccionamiento"
"63173","Nayarit","Tepic","Tepic","Cantera del Nayar","Fraccionamiento"
"63173","Nayarit","Tepic","Tepic","Ciudad Industrial","Colonia"
"63173","Nayarit","Tepic","Tepic","Ciudad Industrial Microindustria","Parque industrial"
"63173","Nayarit","Tepic","Tepic","Del Sol","Colonia"
"63173","Nayarit","Tepic","Tepic","Ejidal","Colonia"
"63173","Nayarit","Tepic","Tepic","El Rubí","Colonia"
"63173","Nayarit","Tepic","Tepic","Jardines del Parque","Fraccionamiento"
"63173","Nayarit","Tepic","Tepic","Jazmines","Colonia"
"63173","Nayarit","Tepic","Tepic","Jesús García","Colonia"
"63173","Nayarit","Tepic","Tepic","Justino Ávila Arce","Colonia"
"63173","Nayarit","Tepic","Tepic","La Floresta","Fraccionamiento"
"63173","Nayarit","Tepic","Tepic","Molinos del Rey","Fraccionamiento"
"63173","Nayarit","Tepic","Tepic","Nayarabastos","Colonia"
"63173","Nayarit","Tepic","Tepic","Olimpo","Fraccionamiento"
"63173","Nayarit","Tepic","Tepic","Parque Ecológico","Fraccionamiento"
"63173","Nayarit","Tepic","Tepic","Puerta Encanto","Fraccionamiento"
"63173","Nayarit","Tepic","Tepic","Puerta Jardín","Fraccionamiento"
"63173","Nayarit","Tepic","Tepic","Puesta del Sol","Fraccionamiento"
"63173","Nayarit","Tepic","Tepic","Revolución","Fraccionamiento"
"63173","Nayarit","Tepic","Tepic","Villas de La Cantera","Fraccionamiento"
"63173","Nayarit","Tepic","Tepic","Villas del Molino","Fraccionamiento"
"63173","Nayarit","Tepic","Tepic","Villas del Parque","Fraccionamiento"
"63173","Nayarit","Tepic","Tepic","Villas del Prado","Fraccionamiento"
"63173","Nayarit","Tepic","Tepic","Villas del Roble","Fraccionamiento"
"63173","Nayarit","Tepic","Tepic","Vistas de La Cantera","Fraccionamiento"
"63173","Nayarit","Tepic","Tepic","Vistas de La Cantera Etapa 2","Fraccionamiento"
"63174","Nayarit","Tepic","Tepic","4 Milpas","Colonia"
"63174","Nayarit","Tepic","Tepic","Flores Magón","Colonia"
"63174","Nayarit","Tepic","Tepic","Genaro Vázquez","Colonia"
"63174","Nayarit","Tepic","Tepic","La Esperanza","Colonia"
"63174","Nayarit","Tepic","Tepic","Prieto Crispín","Colonia"
"63174","Nayarit","Tepic","Tepic","Venceremos","Colonia"
"63174","Nayarit","Tepic","Tepic","Zitacua","Colonia"
"63175","Nayarit","Tepic","Tepic","2 de Agosto","Colonia"
"63175","Nayarit","Tepic","Tepic","Benito Juárez Oriente","Colonia"
"63175","Nayarit","Tepic","Tepic","Comerciantes","Colonia"
"63175","Nayarit","Tepic","Tepic","Dr. Cuesta Barrios","Colonia"
"63175","Nayarit","Tepic","Tepic","Gobernadores","Colonia"
"63175","Nayarit","Tepic","Tepic","Instituto Tecnológico de Tepic","Gran usuario"
"63175","Nayarit","Tepic","Tepic","Lagos del Country","Fraccionamiento"
"63175","Nayarit","Tepic","Tepic","Luis Donaldo Colosio Murrieta","Unidad habitacional"
"63175","Nayarit","Tepic","Tepic","Oriental","Colonia"
"63175","Nayarit","Tepic","Tepic","Valle del Country","Colonia"
"63176","Nayarit","Tepic","Tepic","Cáp. Orozco","Fraccionamiento"
"63176","Nayarit","Tepic","Tepic","Colonial","Fraccionamiento"
"63176","Nayarit","Tepic","Tepic","Gustavo Díaz Ordaz","Colonia"
"63177","Nayarit","Tepic","Tepic","18 de Agosto","Colonia"
"63177","Nayarit","Tepic","Tepic","Ampliación Tierra y Libertad","Colonia"
"63177","Nayarit","Tepic","Tepic","El Capomo","Colonia"
"63177","Nayarit","Tepic","Tepic","Esteban Baca Calderón","Unidad habitacional"
"63177","Nayarit","Tepic","Tepic","Ferrocarrilero 1a Secc.","Colonia"
"63177","Nayarit","Tepic","Tepic","Heriberto Jara","Colonia"
"63177","Nayarit","Tepic","Tepic","Juventud","Colonia"
"63177","Nayarit","Tepic","Tepic","Lirios","Colonia"
"63177","Nayarit","Tepic","Tepic","Los Colomos","Colonia"
"63177","Nayarit","Tepic","Tepic","Simancas","Fraccionamiento"
"63177","Nayarit","Tepic","Tepic","Universitario (AGEUAN)","Fraccionamiento"
"63177","Nayarit","Tepic","Tepic","Villa las Rosas","Colonia"
"63177","Nayarit","Tepic","Tepic","Villas del Nayar","Fraccionamiento"
"63178","Nayarit","Tepic","Tepic","Luis Donaldo Colosio","Unidad habitacional"
"63178","Nayarit","Tepic","Tepic","Tierra y Libertad","Colonia"
"63179","Nayarit","Tepic","Tepic","Gilberto Flores Muñoz","Colonia"
"63180","Nayarit","Tepic","Tepic","Bethel","Colonia"
"63180","Nayarit","Tepic","Tepic","Burócrata Estatal","Colonia"
"63180","Nayarit","Tepic","Tepic","Colinas del Rey","Fraccionamiento"
"63180","Nayarit","Tepic","Tepic","Cuauhtémoc","Colonia"
"63180","Nayarit","Tepic","Tepic","Moctezuma","Colonia"
"63180","Nayarit","Tepic","Tepic","Valle de Nayarit","Colonia"
"63180","Nayarit","Tepic","Tepic","Valle Dorado","Colonia"
"63183","Nayarit","Tepic","Tepic","Insurgentes","Colonia"
"63184","Nayarit","Tepic","Tepic","Gardenias","Colonia"
"63184","Nayarit","Tepic","Tepic","Miravalles","Colonia"
"63185","Nayarit","Tepic","Tepic","El 8","Fraccionamiento"
"63185","Nayarit","Tepic","Tepic","Félix Peña","Colonia"
"63185","Nayarit","Tepic","Tepic","Los Fresnos Poniente","Colonia"
"63186","Nayarit","Tepic","Tepic","IMSS","Fraccionamiento"
"63186","Nayarit","Tepic","Tepic","Leyva Medina","Fraccionamiento"
"63186","Nayarit","Tepic","Tepic","Predio San Martín","Colonia"
"63189","Nayarit","Tepic","Tepic","Labores de Godínez","Colonia"
"63190","Nayarit","Tepic","Tepic","15 de Mayo","Colonia"
"63190","Nayarit","Tepic","Tepic","Aviación","Colonia"
"63190","Nayarit","Tepic","Tepic","Juan Escutia","Colonia"
"63190","Nayarit","Tepic","Tepic","Lázaro Cárdenas","Colonia"
"63190","Nayarit","Tepic","Tepic","Los Fresnos Oriente","Colonia"
"63193","Nayarit","Tepic","Tepic","Miguel Hidalgo","Colonia"
"63194","Nayarit","Tepic","Tepic","Bonaterra","Fraccionamiento"
"63194","Nayarit","Tepic","Tepic","El Armadillo","Colonia"
"63194","Nayarit","Tepic","Tepic","El Puerto","Colonia"
"63194","Nayarit","Tepic","Tepic","Ladrilleras","Colonia"
"63194","Nayarit","Tepic","Tepic","Nuevas Palomas","Colonia"
"63194","Nayarit","Tepic","Tepic","Puente de San Cayetano","Colonia"
"63194","Nayarit","Tepic","Tepic","Valle Magno","Fraccionamiento"
"63195","Nayarit","Tepic","Tepic","Conasupo","Colonia"
"63195","Nayarit","Tepic","Tepic","Extamex","Colonia"
"63195","Nayarit","Tepic","Tepic","Jacarandas","Fraccionamiento"
"63195","Nayarit","Tepic","Tepic","La Joya","Fraccionamiento"
"63195","Nayarit","Tepic","Tepic","Las Islas","Colonia"
"63195","Nayarit","Tepic","Tepic","Las Palomas","Colonia"
"63195","Nayarit","Tepic","Tepic","Los Ciruelos","Fraccionamiento"
"63195","Nayarit","Tepic","Tepic","Los Sauces INFONAVIT","Unidad habitacional"
"63195","Nayarit","Tepic","Tepic","Marco Antonio Fernández","Fraccionamiento"
"63195","Nayarit","Tepic","Tepic","Paseo del Valle Real","Fraccionamiento"
"63195","Nayarit","Tepic","Tepic","Severiano Ocegueda","Colonia"
"63195","Nayarit","Tepic","Tepic","Valle de Matatipac","Colonia"
"63196","Nayarit","Tepic","Tepic","26 de Septiembre","Colonia"
"63196","Nayarit","Tepic","Tepic","Caminera","Colonia"
"63196","Nayarit","Tepic","Tepic","Castilla","Fraccionamiento"
"63196","Nayarit","Tepic","Tepic","El Guayabo","Colonia"
"63196","Nayarit","Tepic","Tepic","Nueva Aviación","Colonia"
"63196","Nayarit","Tepic","Tepic","Periodistas","Colonia"
"63197","Nayarit","Tepic","Tepic","5 de Febrero","Colonia"
"63197","Nayarit","Tepic","Tepic","Hermosa Provincia","Colonia"
"63197","Nayarit","Tepic","Tepic","Los Fresnos","Unidad habitacional"
"63197","Nayarit","Tepic","Tepic","Los Fresnos INFONAVIT","Unidad habitacional"
"63197","Nayarit","Tepic","Tepic","Los Sauces","Colonia"
"63197","Nayarit","Tepic","Tepic","Niños Héroes","Colonia"
"63197","Nayarit","Tepic","Tepic","Plan de Ayala","Zona industrial"
"63197","Nayarit","Tepic","Tepic","Tabacos Aztecas","Colonia"
"63198","Nayarit","Tepic","Tepic","Villas de La Paz","Fraccionamiento"
"63199","Nayarit","Tepic","Tepic","José María Martínez (El Molino)","Colonia"
"63500","Nayarit","Tepic","Francisco I. Madero (Puga)","18 de Marzo","Colonia"
"63500","Nayarit","Tepic","Francisco I. Madero (Puga)","Caja de Agua","Colonia"
"63500","Nayarit","Tepic","Francisco I. Madero (Puga)","El Campo","Colonia"
"63500","Nayarit","Tepic","Francisco I. Madero (Puga)","El Cerro","Colonia"
"63500","Nayarit","Tepic","Francisco I. Madero (Puga)","El Chorro","Colonia"
"63500","Nayarit","Tepic","Francisco I. Madero (Puga)","Francisco I Madero Centro","Colonia"
"63500","Nayarit","Tepic","Francisco I. Madero (Puga)","Francisco Velázquez","Colonia"
"63500","Nayarit","Tepic","NULL","Hebrón","Colonia"
"63500","Nayarit","Tepic","Francisco I. Madero (Puga)","Las Cruces","Colonia"
"63500","Nayarit","Tepic","Francisco I. Madero (Puga)","Las Parejas","Colonia"
"63500","Nayarit","Tepic","Francisco I. Madero (Puga)","Lázaro Cárdenas","Colonia"
"63500","Nayarit","Tepic","NULL","Los Sabinos","Ranchería"
"63500","Nayarit","Tepic","Francisco I. Madero (Puga)","Nueva Valey","Colonia"
"63501","Nayarit","Tepic","NULL","Bellavista","Pueblo"
"63502","Nayarit","Tepic","NULL","Centro Federal de Readaptación Social No 4 El Rincón","Gran usuario"
"63502","Nayarit","Tepic","NULL","El Rincón","Ejido"
"63502","Nayarit","Tepic","NULL","San Andrés","Pueblo"
"63503","Nayarit","Tepic","NULL","San Fernando","Ejido"
"63504","Nayarit","Tepic","NULL","La Esperanza","Ranchería"
"63504","Nayarit","Tepic","NULL","Mora","Ejido"
"63504","Nayarit","Tepic","NULL","Seis de Enero","Colonia"
"63505","Nayarit","Tepic","NULL","El Pichón","Ranchería"
"63505","Nayarit","Tepic","NULL","La Fortuna","Congregación"
"63505","Nayarit","Tepic","NULL","Lo de Lamedo","Ejido"
"63505","Nayarit","Tepic","NULL","Morelos II","Fraccionamiento"
"63506","Nayarit","Tepic","NULL","La Cantera","Ejido"
"63507","Nayarit","Tepic","NULL","El Aguacate","Ejido"
"63507","Nayarit","Tepic","NULL","El Izote","Ranchería"
"63507","Nayarit","Tepic","NULL","Las Delicias","Ranchería"
"63507","Nayarit","Tepic","NULL","Platanitos","Ranchería"
"63507","Nayarit","Tepic","NULL","Venustiano Carranza","Ejido"
"63508","Nayarit","Tepic","NULL","Camichín de Jauja","Ejido"
"63508","Nayarit","Tepic","NULL","La Escondida","Ejido"
"63508","Nayarit","Tepic","NULL","La Planta","Ranchería"
"63509","Nayarit","Tepic","NULL","El Refugio","Ranchería"
"63510","Nayarit","Tepic","NULL","Catorce de Marzo","Colonia"
